,ID,yr,cm,annualprec,summerpdsi,wintertemp
3044,568,2010,7.2,1.4914,-1.5675,2.033333333
3045,568,2011,7.2,2.0694,-0.3875,5.133333333
3046,243,1996,19.5,2.0648,0.535,3.266666667
3047,243,1998,19.5,1.765,-0.795,5.633333333
3048,243,2002,19.5,1.8056,-1.055,5.4
3049,243,2004,19.5,1.8532,-0.795,5.1
3050,243,2006,19.5,1.4533,-2.0425,5.666666667
3051,243,2008,19.7,1.5392,-2.47,4.833333333
3052,243,2010,19.8,1.4914,-1.5675,2.033333333
3053,243,2011,20,2.0694,-0.3875,5.133333333
3054,1215,2007,1.2,1.2303,-2.835,5.866666667
3055,1215,2008,1.4,1.5392,-2.47,4.833333333
3056,1215,2010,1.5,1.4914,-1.5675,2.033333333
3057,1215,2011,1.5,2.0694,-0.3875,5.133333333
3058,1220,2007,3,1.2303,-2.835,5.866666667
3059,1220,2008,3,1.5392,-2.47,4.833333333
3060,1220,2010,3.7,1.4914,-1.5675,2.033333333
3061,1220,2011,4.3,2.0694,-0.3875,5.133333333
3062,1224,2007,1,1.2303,-2.835,5.866666667
3063,1224,2008,1,1.5392,-2.47,4.833333333
3064,1224,2010,1.1,1.4914,-1.5675,2.033333333
3065,1226,2007,1.3,1.2303,-2.835,5.866666667
3066,1226,2008,1.3,1.5392,-2.47,4.833333333
3067,1226,2010,1.5,1.4914,-1.5675,2.033333333
3068,1226,2011,1.7,2.0694,-0.3875,5.133333333
3069,84,1993,10.4,1.5967,-0.9375,4.566666667
3070,84,1996,10.6,2.0648,0.535,3.266666667
3071,84,1998,10.8,1.765,-0.795,5.633333333
3072,84,2002,10.9,1.8056,-1.055,5.4
3073,84,2004,11,1.8532,-0.795,5.1
3074,84,2006,11.3,1.4533,-2.0425,5.666666667
3075,84,2008,11.4,1.5392,-2.47,4.833333333
3076,84,2010,11.3,1.4914,-1.5675,2.033333333
3077,84,2011,11.5,2.0694,-0.3875,5.133333333
3078,831,1995,1.9,1.9505,0.15,5.3
3079,831,1996,2.1,2.0648,0.535,3.266666667
3080,831,1998,2.8,1.765,-0.795,5.633333333
3081,831,2002,3.6,1.8056,-1.055,5.4
3082,831,2004,3.7,1.8532,-0.795,5.1
3083,831,2006,4.2,1.4533,-2.0425,5.666666667
3084,831,2008,4.7,1.5392,-2.47,4.833333333
3085,831,2010,5.3,1.4914,-1.5675,2.033333333
3086,831,2011,6.3,2.0694,-0.3875,5.133333333
3087,85,1993,31.4,1.5967,-0.9375,4.566666667
3088,85,1996,32,2.0648,0.535,3.266666667
3089,85,1998,31.7,1.765,-0.795,5.633333333
3090,85,2002,31.6,1.8056,-1.055,5.4
3091,85,2004,31.6,1.8532,-0.795,5.1
3092,85,2008,31.1,1.5392,-2.47,4.833333333
3093,85,2010,30.6,1.4914,-1.5675,2.033333333
3094,85,2011,29.5,2.0694,-0.3875,5.133333333
3095,88,1993,49.6,1.5967,-0.9375,4.566666667
3096,88,1996,49.8,2.0648,0.535,3.266666667
3097,88,1998,51.7,1.765,-0.795,5.633333333
3098,88,2002,53,1.8056,-1.055,5.4
3099,88,2004,53.5,1.8532,-0.795,5.1
3100,88,2006,55.2,1.4533,-2.0425,5.666666667
3101,88,2008,56.4,1.5392,-2.47,4.833333333
3102,88,2010,57.3,1.4914,-1.5675,2.033333333
3103,88,2011,55.9,2.0694,-0.3875,5.133333333
3104,86,1993,12.3,1.5967,-0.9375,4.566666667
3105,86,1996,12.6,2.0648,0.535,3.266666667
3106,86,1998,12.5,1.765,-0.795,5.633333333
3107,1222,2007,2.8,1.2303,-2.835,5.866666667
3108,1222,2008,2.7,1.5392,-2.47,4.833333333
3109,1222,2010,2.9,1.4914,-1.5675,2.033333333
3110,1222,2011,3.3,2.0694,-0.3875,5.133333333
3111,1351,2010,2.2,1.4914,-1.5675,2.033333333
3112,1351,2011,2.9,2.0694,-0.3875,5.133333333
3113,571,1993,28.6,1.5967,-0.9375,4.566666667
3114,571,1996,29.7,2.0648,0.535,3.266666667
3115,571,1998,30.3,1.765,-0.795,5.633333333
3116,571,2002,31.1,1.8056,-1.055,5.4
3117,571,2004,31.1,1.8532,-0.795,5.1
3118,571,2006,31.7,1.4533,-2.0425,5.666666667
3119,571,2008,32.3,1.5392,-2.47,4.833333333
3120,571,2010,33.4,1.4914,-1.5675,2.033333333
3121,571,2011,32.9,2.0694,-0.3875,5.133333333
3122,392,1998,14.5,1.765,-0.795,5.633333333
3123,392,2002,14.7,1.8056,-1.055,5.4
3124,172,1996,14.7,2.0648,0.535,3.266666667
3125,172,1998,14.8,1.765,-0.795,5.633333333
3126,172,2002,15.5,1.8056,-1.055,5.4
3127,172,2004,16.5,1.8532,-0.795,5.1
3128,172,2006,17.1,1.4533,-2.0425,5.666666667
3129,830,1995,1.9,1.9505,0.15,5.3
3130,830,1996,2.1,2.0648,0.535,3.266666667
3131,830,1998,2.4,1.765,-0.795,5.633333333
3132,830,2002,3.2,1.8056,-1.055,5.4
3133,830,2004,3.4,1.8532,-0.795,5.1
3134,830,2006,3.8,1.4533,-2.0425,5.666666667
3135,830,2008,4.4,1.5392,-2.47,4.833333333
3136,830,2010,4.7,1.4914,-1.5675,2.033333333
3137,830,2011,5.5,2.0694,-0.3875,5.133333333
3138,1375,2010,0.9,1.4914,-1.5675,2.033333333
3139,1375,2011,1.1,2.0694,-0.3875,5.133333333
3140,973,1993,1.1,1.5967,-0.9375,4.566666667
3141,973,1996,1.8,2.0648,0.535,3.266666667
3142,973,1998,2.2,1.765,-0.795,5.633333333
3143,973,2002,2.8,1.8056,-1.055,5.4
3144,973,2004,2.8,1.8532,-0.795,5.1
3145,973,2006,2.9,1.4533,-2.0425,5.666666667
3146,973,2008,3.1,1.5392,-2.47,4.833333333
3147,973,2010,3.3,1.4914,-1.5675,2.033333333
3148,973,2011,3.1,2.0694,-0.3875,5.133333333
3149,431,1998,1.3,1.765,-0.795,5.633333333
3150,431,2002,2,1.8056,-1.055,5.4
3151,431,2004,2.4,1.8532,-0.795,5.1
3152,431,2006,2.8,1.4533,-2.0425,5.666666667
3153,431,2008,3.5,1.5392,-2.47,4.833333333
3154,431,2010,3.9,1.4914,-1.5675,2.033333333
3155,431,2011,4.1,2.0694,-0.3875,5.133333333
3156,234,1996,0.9,2.0648,0.535,3.266666667
3157,234,1998,1.1,1.765,-0.795,5.633333333
3158,234,2002,1.5,1.8056,-1.055,5.4
3159,234,2004,1.7,1.8532,-0.795,5.1
3160,234,2006,1.8,1.4533,-2.0425,5.666666667
3161,234,2008,2,1.5392,-2.47,4.833333333
3162,234,2010,2.1,1.4914,-1.5675,2.033333333
3163,234,2011,2.8,2.0694,-0.3875,5.133333333
3164,168,1996,1.4,2.0648,0.535,3.266666667
3165,168,1998,1.7,1.765,-0.795,5.633333333
3166,168,2002,2.5,1.8056,-1.055,5.4
3167,168,2004,3,1.8532,-0.795,5.1
3168,168,2006,3.2,1.4533,-2.0425,5.666666667
3169,168,2008,3.6,1.5392,-2.47,4.833333333
3170,168,2010,4.1,1.4914,-1.5675,2.033333333
3171,168,2011,4.8,2.0694,-0.3875,5.133333333
3172,936,1995,10.1,1.9505,0.15,5.3
3173,936,1996,10.1,2.0648,0.535,3.266666667
3174,936,1998,10.1,1.765,-0.795,5.633333333
3175,936,2002,10.2,1.8056,-1.055,5.4
3176,936,2006,10.7,1.4533,-2.0425,5.666666667
3177,936,2008,10.7,1.5392,-2.47,4.833333333
3178,936,2010,11.7,1.4914,-1.5675,2.033333333
3179,936,2011,11.6,2.0694,-0.3875,5.133333333
3180,170,1996,1.6,2.0648,0.535,3.266666667
3181,170,1998,2.2,1.765,-0.795,5.633333333
3182,170,2002,2.9,1.8056,-1.055,5.4
3183,170,2004,3.4,1.8532,-0.795,5.1
3184,170,2006,3.9,1.4533,-2.0425,5.666666667
3185,170,2008,4.3,1.5392,-2.47,4.833333333
3186,170,2010,5.1,1.4914,-1.5675,2.033333333
3187,170,2011,5.8,2.0694,-0.3875,5.133333333
3188,167,1996,1.6,2.0648,0.535,3.266666667
3189,167,1998,1.9,1.765,-0.795,5.633333333
3190,167,2002,2.3,1.8056,-1.055,5.4
3191,167,2004,2.6,1.8532,-0.795,5.1
3192,167,2006,2.8,1.4533,-2.0425,5.666666667
3193,167,2008,3.1,1.5392,-2.47,4.833333333
3194,167,2010,3.4,1.4914,-1.5675,2.033333333
3195,167,2011,3.6,2.0694,-0.3875,5.133333333
3196,1207,2007,0.9,1.2303,-2.835,5.866666667
3197,1207,2008,0.9,1.5392,-2.47,4.833333333
3198,1207,2010,1.4,1.4914,-1.5675,2.033333333
3199,1207,2011,1.7,2.0694,-0.3875,5.133333333
3200,934,1995,1,1.9505,0.15,5.3
3201,934,1996,1.1,2.0648,0.535,3.266666667
3202,1087,1995,1,1.9505,0.15,5.3
3203,1087,1996,1.1,2.0648,0.535,3.266666667
3204,1087,2004,2.5,1.8532,-0.795,5.1
3205,1087,2006,2.9,1.4533,-2.0425,5.666666667
3206,1087,2008,3.6,1.5392,-2.47,4.833333333
3207,1087,2010,3.8,1.4914,-1.5675,2.033333333
3208,1087,2011,4.8,2.0694,-0.3875,5.133333333
3209,829,1993,19.7,1.5967,-0.9375,4.566666667
3210,829,1996,20,2.0648,0.535,3.266666667
3211,829,1998,20,1.765,-0.795,5.633333333
3212,829,2002,20,1.8056,-1.055,5.4
3213,829,2004,19.5,1.8532,-0.795,5.1
3214,829,2006,19.6,1.4533,-2.0425,5.666666667
3215,829,2008,19.6,1.5392,-2.47,4.833333333
3216,829,2010,19.6,1.4914,-1.5675,2.033333333
3217,829,2011,19.8,2.0694,-0.3875,5.133333333
3218,1298,2010,5.1,1.4914,-1.5675,2.033333333
3219,1298,2011,5.9,2.0694,-0.3875,5.133333333
3220,578,1993,24.4,1.5967,-0.9375,4.566666667
3221,578,1996,24.8,2.0648,0.535,3.266666667
3222,578,1998,25,1.765,-0.795,5.633333333
3223,578,2002,25.2,1.8056,-1.055,5.4
3224,578,2004,25.2,1.8532,-0.795,5.1
3225,578,2006,25.2,1.4533,-2.0425,5.666666667
3226,578,2008,25.2,1.5392,-2.47,4.833333333
3227,578,2010,25.3,1.4914,-1.5675,2.033333333
3228,578,2011,25.3,2.0694,-0.3875,5.133333333
3229,823,1993,19.2,1.5967,-0.9375,4.566666667
3230,823,1996,20.1,2.0648,0.535,3.266666667
3231,823,1998,20.2,1.765,-0.795,5.633333333
3232,823,2002,20.1,1.8056,-1.055,5.4
3233,823,2004,20.3,1.8532,-0.795,5.1
3234,823,2006,20.7,1.4533,-2.0425,5.666666667
3235,823,2008,21,1.5392,-2.47,4.833333333
3236,823,2010,21.6,1.4914,-1.5675,2.033333333
3237,823,2011,22,2.0694,-0.3875,5.133333333
3238,476,1998,28.6,1.765,-0.795,5.633333333
3239,476,2002,28.8,1.8056,-1.055,5.4
3240,476,2004,28.8,1.8532,-0.795,5.1
3241,475,1998,23,1.765,-0.795,5.633333333
3242,475,2002,23.3,1.8056,-1.055,5.4
3243,475,2004,23.4,1.8532,-0.795,5.1
3244,867,1998,1.3,1.765,-0.795,5.633333333
3245,867,2002,1.5,1.8056,-1.055,5.4
3246,867,2004,1.7,1.8532,-0.795,5.1
3247,867,2006,1.9,1.4533,-2.0425,5.666666667
3248,867,2008,2.2,1.5392,-2.47,4.833333333
3249,867,2010,2,1.4914,-1.5675,2.033333333
3250,867,2011,2.5,2.0694,-0.3875,5.133333333
3251,1267,2008,1.4,1.5392,-2.47,4.833333333
3252,1267,2010,1.7,1.4914,-1.5675,2.033333333
3253,1267,2011,1.9,2.0694,-0.3875,5.133333333
3254,390,1998,1,1.765,-0.795,5.633333333
3255,390,2002,1.7,1.8056,-1.055,5.4
3256,390,2004,1.7,1.8532,-0.795,5.1
3257,390,2006,1.8,1.4533,-2.0425,5.666666667
3258,390,2008,1.9,1.5392,-2.47,4.833333333
3259,390,2010,2,1.4914,-1.5675,2.033333333
3260,1099,2006,1.3,1.4533,-2.0425,5.666666667
3261,1099,2008,1.5,1.5392,-2.47,4.833333333
3262,1099,2010,2.7,1.4914,-1.5675,2.033333333
3263,1099,2011,2,2.0694,-0.3875,5.133333333
3264,94,1993,20.1,1.5967,-0.9375,4.566666667
3265,94,1996,20.9,2.0648,0.535,3.266666667
3266,94,1998,20.7,1.765,-0.795,5.633333333
3267,94,2002,20.9,1.8056,-1.055,5.4
3268,94,2004,21.1,1.8532,-0.795,5.1
3269,94,2006,21.3,1.4533,-2.0425,5.666666667
3270,94,2008,21.4,1.5392,-2.47,4.833333333
3271,94,2010,21.4,1.4914,-1.5675,2.033333333
3272,94,2011,21.3,2.0694,-0.3875,5.133333333
3273,749,1998,33.6,1.765,-0.795,5.633333333
3274,749,2002,34.8,1.8056,-1.055,5.4
3275,749,2004,35.5,1.8532,-0.795,5.1
3276,749,2006,36.1,1.4533,-2.0425,5.666666667
3277,749,2008,36.6,1.5392,-2.47,4.833333333
3278,749,2010,37.4,1.4914,-1.5675,2.033333333
3279,749,2011,38.2,2.0694,-0.3875,5.133333333
3280,573,1993,14.6,1.5967,-0.9375,4.566666667
3281,573,1996,14.8,2.0648,0.535,3.266666667
3282,573,1998,14.8,1.765,-0.795,5.633333333
3283,573,2002,14.9,1.8056,-1.055,5.4
3284,573,2004,14.5,1.8532,-0.795,5.1
3285,828,1993,42.3,1.5967,-0.9375,4.566666667
3286,828,1996,43.9,2.0648,0.535,3.266666667
3287,828,1998,44.3,1.765,-0.795,5.633333333
3288,828,2002,45.9,1.8056,-1.055,5.4
3289,828,2004,46.1,1.8532,-0.795,5.1
3290,828,2006,46.9,1.4533,-2.0425,5.666666667
3291,828,2008,48.2,1.5392,-2.47,4.833333333
3292,828,2010,47.9,1.4914,-1.5675,2.033333333
3293,828,2011,48.8,2.0694,-0.3875,5.133333333
3294,96,1993,21.4,1.5967,-0.9375,4.566666667
3295,96,1996,21.5,2.0648,0.535,3.266666667
3296,96,1998,21.5,1.765,-0.795,5.633333333
3297,96,2002,21.5,1.8056,-1.055,5.4
3298,96,2004,21.6,1.8532,-0.795,5.1
3299,96,2006,21.8,1.4533,-2.0425,5.666666667
3300,96,2008,21.7,1.5392,-2.47,4.833333333
3301,96,2010,21.7,1.4914,-1.5675,2.033333333
3302,96,2011,21.7,2.0694,-0.3875,5.133333333
3303,95,1993,3.6,1.5967,-0.9375,4.566666667
3304,95,1996,3.6,2.0648,0.535,3.266666667
3305,95,1998,3.6,1.765,-0.795,5.633333333
3306,1206,2007,1.6,1.2303,-2.835,5.866666667
3307,1206,2008,1.7,1.5392,-2.47,4.833333333
3308,1206,2010,2.2,1.4914,-1.5675,2.033333333
3309,1206,2011,2.9,2.0694,-0.3875,5.133333333
3310,826,1993,12.3,1.5967,-0.9375,4.566666667
3311,826,1996,12.4,2.0648,0.535,3.266666667
3312,575,1993,31.7,1.5967,-0.9375,4.566666667
3313,575,1996,33.4,2.0648,0.535,3.266666667
3314,575,1998,33.9,1.765,-0.795,5.633333333
3315,575,2002,34.6,1.8056,-1.055,5.4
3316,575,2004,34.9,1.8532,-0.795,5.1
3317,575,2006,35.4,1.4533,-2.0425,5.666666667
3318,575,2008,35.9,1.5392,-2.47,4.833333333
3319,575,2010,35.9,1.4914,-1.5675,2.033333333
3320,575,2011,36.4,2.0694,-0.3875,5.133333333
3321,356,1996,8.8,2.0648,0.535,3.266666667
3322,356,1998,8.6,1.765,-0.795,5.633333333
3323,357,1996,11.3,2.0648,0.535,3.266666667
3324,357,1998,11.3,1.765,-0.795,5.633333333
3325,164,1996,3.9,2.0648,0.535,3.266666667
3326,164,1998,5.2,1.765,-0.795,5.633333333
3327,164,2002,7.5,1.8056,-1.055,5.4
3328,164,2004,9.3,1.8532,-0.795,5.1
3329,164,2006,10.8,1.4533,-2.0425,5.666666667
3330,164,2008,11.6,1.5392,-2.47,4.833333333
3331,164,2010,12.3,1.4914,-1.5675,2.033333333
3332,164,2011,11.7,2.0694,-0.3875,5.133333333
3333,466,1995,1.2,1.9505,0.15,5.3
3334,466,1996,1.4,2.0648,0.535,3.266666667
3335,466,1998,1.8,1.765,-0.795,5.633333333
3336,466,2002,2.2,1.8056,-1.055,5.4
3337,466,2004,3,1.8532,-0.795,5.1
3338,466,2006,3,1.4533,-2.0425,5.666666667
3339,466,2008,3.4,1.5392,-2.47,4.833333333
3340,466,2010,3.9,1.4914,-1.5675,2.033333333
3341,466,2011,4.5,2.0694,-0.3875,5.133333333
3342,470,1998,1,1.765,-0.795,5.633333333
3343,470,2002,1.5,1.8056,-1.055,5.4
3344,470,2004,1.8,1.8532,-0.795,5.1
3345,470,2006,1.9,1.4533,-2.0425,5.666666667
3346,470,2008,2.3,1.5392,-2.47,4.833333333
3347,470,2010,2.4,1.4914,-1.5675,2.033333333
3348,470,2011,2.5,2.0694,-0.3875,5.133333333
3349,233,1996,32.2,2.0648,0.535,3.266666667
3350,233,1998,31.8,1.765,-0.795,5.633333333
3351,233,2002,31.9,1.8056,-1.055,5.4
3352,233,2004,31.6,1.8532,-0.795,5.1
3353,233,2006,31.6,1.4533,-2.0425,5.666666667
3354,233,2008,31.6,1.5392,-2.47,4.833333333
3355,233,2010,32.1,1.4914,-1.5675,2.033333333
3356,233,2011,31.7,2.0694,-0.3875,5.133333333
3357,932,1998,1.5,1.765,-0.795,5.633333333
3358,932,2002,1.9,1.8056,-1.055,5.4
3359,932,2004,2.2,1.8532,-0.795,5.1
3360,932,2006,2.6,1.4533,-2.0425,5.666666667
3361,932,2008,2.9,1.5392,-2.47,4.833333333
3362,932,2010,3,1.4914,-1.5675,2.033333333
3363,932,2011,3,2.0694,-0.3875,5.133333333
3364,97,1993,25.1,1.5967,-0.9375,4.566666667
3365,97,1996,26.5,2.0648,0.535,3.266666667
3366,97,1998,27.2,1.765,-0.795,5.633333333
3367,97,2002,28,1.8056,-1.055,5.4
3368,97,2004,28.3,1.8532,-0.795,5.1
3369,97,2006,29.2,1.4533,-2.0425,5.666666667
3370,97,2008,29.4,1.5392,-2.47,4.833333333
3371,97,2010,29.6,1.4914,-1.5675,2.033333333
3372,97,2011,29.9,2.0694,-0.3875,5.133333333
3373,102,1993,17.5,1.5967,-0.9375,4.566666667
3374,102,1996,18.3,2.0648,0.535,3.266666667
3375,102,1998,18,1.765,-0.795,5.633333333
3376,102,2002,18.2,1.8056,-1.055,5.4
3377,102,2004,18.3,1.8532,-0.795,5.1
3378,102,2006,18.6,1.4533,-2.0425,5.666666667
3379,102,2008,18.8,1.5392,-2.47,4.833333333
3380,102,2010,19.1,1.4914,-1.5675,2.033333333
3381,102,2011,19.3,2.0694,-0.3875,5.133333333
3382,402,1993,9.7,1.5967,-0.9375,4.566666667
3383,402,1996,10,2.0648,0.535,3.266666667
3384,402,1998,10.3,1.765,-0.795,5.633333333
3385,402,2002,10.8,1.8056,-1.055,5.4
3386,402,2004,11.1,1.8532,-0.795,5.1
3387,402,2006,11.3,1.4533,-2.0425,5.666666667
3388,402,2008,11.4,1.5392,-2.47,4.833333333
3389,402,2010,11.8,1.4914,-1.5675,2.033333333
3390,402,2011,12.1,2.0694,-0.3875,5.133333333
3391,472,1998,19.9,1.765,-0.795,5.633333333
3392,472,2002,20.1,1.8056,-1.055,5.4
3393,472,2004,20.2,1.8532,-0.795,5.1
3394,472,2006,20.2,1.4533,-2.0425,5.666666667
3395,472,2008,20.5,1.5392,-2.47,4.833333333
3396,472,2010,20.8,1.4914,-1.5675,2.033333333
3397,472,2011,21,2.0694,-0.3875,5.133333333
3398,1245,2007,1.1,1.2303,-2.835,5.866666667
3399,1245,2008,1.1,1.5392,-2.47,4.833333333
3400,1245,2010,1.4,1.4914,-1.5675,2.033333333
3401,1245,2011,1.5,2.0694,-0.3875,5.133333333
3402,1268,2008,1.2,1.5392,-2.47,4.833333333
3403,1268,2010,1.4,1.4914,-1.5675,2.033333333
3404,1268,2011,1.5,2.0694,-0.3875,5.133333333
3405,584,1993,33.2,1.5967,-0.9375,4.566666667
3406,584,1996,34.2,2.0648,0.535,3.266666667
3407,584,1998,34.6,1.765,-0.795,5.633333333
3408,584,2002,35.1,1.8056,-1.055,5.4
3409,584,2004,35.6,1.8532,-0.795,5.1
3410,584,2006,35.7,1.4533,-2.0425,5.666666667
3411,584,2008,36.5,1.5392,-2.47,4.833333333
3412,584,2010,36.5,1.4914,-1.5675,2.033333333
3413,584,2011,36,2.0694,-0.3875,5.133333333
3414,434,1993,3,1.5967,-0.9375,4.566666667
3415,434,1996,3.9,2.0648,0.535,3.266666667
3416,434,1998,4.4,1.765,-0.795,5.633333333
3417,434,2002,5,1.8056,-1.055,5.4
3418,434,2004,5.1,1.8532,-0.795,5.1
3419,434,2006,5.7,1.4533,-2.0425,5.666666667
3420,434,2008,6.1,1.5392,-2.47,4.833333333
3421,434,2010,6.6,1.4914,-1.5675,2.033333333
3422,434,2011,7.1,2.0694,-0.3875,5.133333333
3423,930,1995,0.9,1.9505,0.15,5.3
3424,930,1996,1,2.0648,0.535,3.266666667
3425,930,1998,1.3,1.765,-0.795,5.633333333
3426,930,2002,1.6,1.8056,-1.055,5.4
3427,930,2004,2.1,1.8532,-0.795,5.1
3428,930,2006,2.1,1.4533,-2.0425,5.666666667
3429,930,2008,1.8,1.5392,-2.47,4.833333333
3430,930,2010,2.6,1.4914,-1.5675,2.033333333
3431,930,2011,2.6,2.0694,-0.3875,5.133333333
3432,230,1996,7.8,2.0648,0.535,3.266666667
3433,230,1998,8,1.765,-0.795,5.633333333
3434,230,2002,8.2,1.8056,-1.055,5.4
3435,230,2004,8.9,1.8532,-0.795,5.1
3436,100,1993,16.3,1.5967,-0.9375,4.566666667
3437,100,1996,16.6,2.0648,0.535,3.266666667
3438,100,1998,16.5,1.765,-0.795,5.633333333
3439,100,2002,16.9,1.8056,-1.055,5.4
3440,100,2004,16.8,1.8532,-0.795,5.1
3441,100,2006,16.8,1.4533,-2.0425,5.666666667
3442,100,2008,16.9,1.5392,-2.47,4.833333333
3443,100,2010,16.9,1.4914,-1.5675,2.033333333
3444,100,2011,17.9,2.0694,-0.3875,5.133333333
3445,418,1993,1,1.5967,-0.9375,4.566666667
3446,418,1996,0.9,2.0648,0.535,3.266666667
3447,928,1995,1.2,1.9505,0.15,5.3
3448,928,1996,1,2.0648,0.535,3.266666667
3449,928,1998,1.7,1.765,-0.795,5.633333333
3450,928,2002,2.5,1.8056,-1.055,5.4
3451,928,2004,3.5,1.8532,-0.795,5.1
3452,928,2006,3.8,1.4533,-2.0425,5.666666667
3453,928,2008,4.4,1.5392,-2.47,4.833333333
3454,928,2010,5,1.4914,-1.5675,2.033333333
3455,928,2011,5.6,2.0694,-0.3875,5.133333333
3456,423,1998,0.8,1.765,-0.795,5.633333333
3457,423,2002,1.4,1.8056,-1.055,5.4
3458,423,2004,1.1,1.8532,-0.795,5.1
3459,423,2006,1.2,1.4533,-2.0425,5.666666667
3460,423,2008,1.3,1.5392,-2.47,4.833333333
3461,423,2010,1.4,1.4914,-1.5675,2.033333333
3462,423,2011,1.6,2.0694,-0.3875,5.133333333
3463,115,1998,1,1.765,-0.795,5.633333333
3464,115,2002,1.2,1.8056,-1.055,5.4
3465,115,2004,1.3,1.8532,-0.795,5.1
3466,115,2006,1.4,1.4533,-2.0425,5.666666667
3467,115,2008,1.4,1.5392,-2.47,4.833333333
3468,115,2010,1.6,1.4914,-1.5675,2.033333333
3469,115,2011,1.6,2.0694,-0.3875,5.133333333
3470,586,1993,13.9,1.5967,-0.9375,4.566666667
3471,586,1996,13.5,2.0648,0.535,3.266666667
3472,387,1998,1.2,1.765,-0.795,5.633333333
3473,387,2002,1.5,1.8056,-1.055,5.4
3474,387,2004,2,1.8532,-0.795,5.1
3475,387,2006,2.2,1.4533,-2.0425,5.666666667
3476,387,2008,2.6,1.5392,-2.47,4.833333333
3477,387,2010,2.7,1.4914,-1.5675,2.033333333
3478,387,2011,3,2.0694,-0.3875,5.133333333
3479,1244,2007,2.3,1.2303,-2.835,5.866666667
3480,1244,2008,2.4,1.5392,-2.47,4.833333333
3481,1244,2010,2.9,1.4914,-1.5675,2.033333333
3482,1244,2011,3.5,2.0694,-0.3875,5.133333333
3483,1238,2007,2.6,1.2303,-2.835,5.866666667
3484,1238,2008,2.8,1.5392,-2.47,4.833333333
3485,1238,2010,3,1.4914,-1.5675,2.033333333
3486,1238,2011,3.5,2.0694,-0.3875,5.133333333
3487,109,1993,8.8,1.5967,-0.9375,4.566666667
3488,109,1996,9.1,2.0648,0.535,3.266666667
3489,109,1998,8.9,1.765,-0.795,5.633333333
3490,109,2002,8.9,1.8056,-1.055,5.4
3491,109,2004,9,1.8532,-0.795,5.1
3492,109,2006,9.8,1.4533,-2.0425,5.666666667
3493,109,2008,9.5,1.5392,-2.47,4.833333333
3494,109,2010,9.6,1.4914,-1.5675,2.033333333
3495,109,2011,9.6,2.0694,-0.3875,5.133333333
3496,458,1996,3.9,2.0648,0.535,3.266666667
3497,458,2002,1.4,1.8056,-1.055,5.4
3498,458,2010,4.2,1.4914,-1.5675,2.033333333
3499,457,1995,38.2,1.9505,0.15,5.3
3500,457,1998,39,1.765,-0.795,5.633333333
3501,457,2004,39.1,1.8532,-0.795,5.1
3502,457,2006,39.2,1.4533,-2.0425,5.666666667
3503,457,2008,39.5,1.5392,-2.47,4.833333333
3504,457,2010,39.5,1.4914,-1.5675,2.033333333
3505,457,2011,39,2.0694,-0.3875,5.133333333
3506,1239,2007,3,1.2303,-2.835,5.866666667
3507,1239,2008,3.1,1.5392,-2.47,4.833333333
3508,1239,2010,3.4,1.4914,-1.5675,2.033333333
3509,1239,2011,3.8,2.0694,-0.3875,5.133333333
3510,1240,2007,1.6,1.2303,-2.835,5.866666667
3511,1240,2008,1.7,1.5392,-2.47,4.833333333
3512,1240,2010,1.8,1.4914,-1.5675,2.033333333
3513,1240,2011,2.1,2.0694,-0.3875,5.133333333
3514,589,1995,1.9,1.9505,0.15,5.3
3515,589,1996,2.1,2.0648,0.535,3.266666667
3516,589,1998,2.2,1.765,-0.795,5.633333333
3517,589,2002,2.3,1.8056,-1.055,5.4
3518,589,2004,2.2,1.8532,-0.795,5.1
3519,1102,2006,1.6,1.4533,-2.0425,5.666666667
3520,1102,2008,2.3,1.5392,-2.47,4.833333333
3521,1102,2010,2.3,1.4914,-1.5675,2.033333333
3522,117,1993,1.1,1.5967,-0.9375,4.566666667
3523,117,1996,1.5,2.0648,0.535,3.266666667
3524,130,1993,1.8,1.5967,-0.9375,4.566666667
3525,130,1996,1.9,2.0648,0.535,3.266666667
3526,130,1998,1.9,1.765,-0.795,5.633333333
3527,130,2002,1.9,1.8056,-1.055,5.4
3528,130,2004,2,1.8532,-0.795,5.1
3529,876,1996,1.9,2.0648,0.535,3.266666667
3530,876,1998,1.8,1.765,-0.795,5.633333333
3531,876,2002,3.3,1.8056,-1.055,5.4
3532,876,2004,4.6,1.8532,-0.795,5.1
3533,876,2006,6,1.4533,-2.0425,5.666666667
3534,876,2008,7,1.5392,-2.47,4.833333333
3535,876,2010,8,1.4914,-1.5675,2.033333333
3536,876,2011,6.4,2.0694,-0.3875,5.133333333
3537,317,1996,1.8,2.0648,0.535,3.266666667
3538,317,1998,2,1.765,-0.795,5.633333333
3539,317,2002,1.8,1.8056,-1.055,5.4
3540,317,2004,2.2,1.8532,-0.795,5.1
3541,255,1998,0.7,1.765,-0.795,5.633333333
3542,255,2002,0.8,1.8056,-1.055,5.4
3543,255,2004,1.5,1.8532,-0.795,5.1
3544,255,2006,1.7,1.4533,-2.0425,5.666666667
3545,255,2010,1.1,1.4914,-1.5675,2.033333333
3546,255,2011,1,2.0694,-0.3875,5.133333333
3547,436,1998,1.5,1.765,-0.795,5.633333333
3548,436,2002,1.5,1.8056,-1.055,5.4
